Time,Temp_C,Air_Vel_m/s_10m,Prec_m/h,Glo_Sol_Ir_W/m2,RH_%,Soil_Temp_320cm
2024-04-01T00:00,10.9,4.2,0.0,0.0,82.0,5.1
2024-04-01T01:00,10.7,4.6,0.0,0.0,82.0,5.1
2024-04-01T02:00,10.3,2.2,0.0,0.0,84.0,5.1
2024-04-01T03:00,10.3,2.3,0.0,0.0,84.0,5.1
2024-04-01T04:00,10.0,2.0,0.0,0.0,85.0,5.1
2024-04-01T05:00,9.9,2.0,0.0,22.0,87.0,5.1
2024-04-01T06:00,10.6,2.4,0.0,111.0,84.0,5.1
2024-04-01T07:00,11.6,2.4,0.0,228.0,79.0,5.1
2024-04-01T08:00,13.6,2.2,0.0,327.0,71.0,5.1
2024-04-01T09:00,15.4,3.6,0.0,435.0,62.0,5.1
2024-04-01T10:00,16.6,3.0,0.0,482.0,58.0,5.1
2024-04-01T11:00,15.9,3.1,0.0,476.0,60.0,5.1
2024-04-01T12:00,12.9,4.2,0.0,449.0,67.0,5.1
2024-04-01T13:00,13.6,2.6,0.0,335.0,65.0,5.1
2024-04-01T14:00,12.9,4.0,0.0,265.0,67.0,5.1
2024-04-01T15:00,11.5,2.1,0.0,224.0,72.0,5.1
2024-04-01T16:00,10.5,2.7,0.0,103.0,78.0,5.1
2024-04-01T17:00,9.3,1.8,0.0,24.0,82.0,5.1
2024-04-01T18:00,5.9,2.9,0.0,0.0,87.0,5.1
2024-04-01T19:00,5.4,1.3,0.0,0.0,90.0,5.1
2024-04-01T20:00,4.1,1.5,0.0,0.0,94.0,5.1
2024-04-01T21:00,3.7,1.3,0.0,0.0,96.0,5.1
2024-04-01T22:00,3.2,0.6,0.0,0.0,97.0,5.1
2024-04-01T23:00,3.6,1.9,0.0,0.0,98.0,5.1
2024-04-02T00:00,4.0,3.5,0.0,0.0,99.0,5.1
2024-04-02T01:00,5.2,4.5,0.0,0.0,95.0,5.1
2024-04-02T02:00,5.0,5.4,0.0,0.0,94.0,5.1
2024-04-02T03:00,4.5,5.5,0.0,0.0,96.0,5.1
2024-04-02T04:00,4.1,5.5,0.0,0.0,98.0,5.1
2024-04-02T05:00,3.9,5.1,0.0,8.0,96.0,5.1
2024-04-02T06:00,3.5,6.5,0.0,31.0,97.0,5.1
2024-04-02T07:00,3.2,6.1,0.0,33.0,96.0,5.1
2024-04-02T08:00,2.7,6.9,0.0021000000000000003,36.0,98.0,5.1
2024-04-02T09:00,2.7,7.3,0.0,47.0,96.0,5.1
2024-04-02T10:00,2.9,7.3,0.0,58.0,93.0,5.1
2024-04-02T11:00,3.1,7.7,0.0,47.0,91.0,5.1
2024-04-02T12:00,3.3,7.3,0.0,62.0,91.0,5.1
2024-04-02T13:00,3.0,7.8,0.0014,28.0,94.0,5.1
2024-04-02T14:00,2.7,8.9,0.004200000000000001,20.0,95.0,5.1
2024-04-02T15:00,2.7,8.4,0.0038,10.0,94.0,5.1
2024-04-02T16:00,2.3,8.6,0.003,4.0,94.0,5.1
2024-04-02T17:00,1.8,8.7,0.0028,1.0,93.0,5.1
2024-04-02T18:00,1.5,8.4,0.0004,0.0,93.0,5.1
2024-04-02T19:00,1.1,7.1,0.0028,0.0,93.0,5.1
2024-04-02T20:00,0.8,7.3,0.0001,0.0,93.0,5.1
2024-04-02T21:00,0.6,8.4,0.0,0.0,94.0,5.1
2024-04-02T22:00,0.5,7.3,0.0,0.0,95.0,5.1
2024-04-02T23:00,0.4,7.2,0.0001,0.0,96.0,5.1
2024-04-03T00:00,0.3,6.8,0.0001,0.0,97.0,5.1
2024-04-03T01:00,0.4,6.3,0.0,0.0,97.0,5.1
2024-04-03T02:00,0.5,6.9,0.0,0.0,96.0,5.1
2024-04-03T03:00,-0.2,7.3,0.0,0.0,97.0,5.1
2024-04-03T04:00,-0.5,6.4,0.0,0.0,95.0,5.1
2024-04-03T05:00,-0.7,7.4,0.0,3.0,93.0,5.1
2024-04-03T06:00,-0.9,7.4,0.0,12.0,90.0,5.1
2024-04-03T07:00,-1.4,7.5,0.0,23.0,91.0,5.1
2024-04-03T08:00,-1.3,8.5,0.0,31.0,88.0,5.1
2024-04-03T09:00,-1.5,6.9,0.0002,49.0,93.0,5.1
2024-04-03T10:00,-1.1,7.3,0.0002,79.0,85.0,5.1
2024-04-03T11:00,-0.8,6.5,0.0,78.0,84.0,5.1
2024-04-03T12:00,-0.5,5.8,0.0,75.0,82.0,5.1
2024-04-03T13:00,-0.3,4.5,0.0,79.0,81.0,5.1
2024-04-03T14:00,-0.3,5.0,0.0,51.0,78.0,5.1
2024-04-03T15:00,-0.1,4.2,0.0,42.0,76.0,5.1
2024-04-03T16:00,-0.2,4.2,0.0,23.0,75.0,5.1
2024-04-03T17:00,-0.5,4.4,0.0,5.0,76.0,5.1
2024-04-03T18:00,-1.0,3.8,0.0,0.0,77.0,5.1
2024-04-03T19:00,-1.1,4.2,0.0,0.0,75.0,5.1
2024-04-03T20:00,-1.1,4.6,0.0,0.0,73.0,5.1
2024-04-03T21:00,-1.1,4.4,0.0,0.0,71.0,5.1
2024-04-03T22:00,-1.2,4.7,0.0,0.0,65.0,5.1
2024-04-03T23:00,-1.4,4.4,0.0,0.0,64.0,5.1
2024-04-04T00:00,-1.6,3.9,0.0,0.0,67.0,5.1
2024-04-04T01:00,-1.7,3.7,0.0,0.0,65.0,5.1
2024-04-04T02:00,-2.2,3.8,0.0,0.0,61.0,5.1
2024-04-04T03:00,-2.8,4.2,0.0,0.0,62.0,5.1
2024-04-04T04:00,-2.7,3.9,0.0,2.0,61.0,5.1
2024-04-04T05:00,-2.6,3.7,0.0,28.0,60.0,5.1
2024-04-04T06:00,-2.4,2.5,0.0,66.0,61.0,5.1
2024-04-04T07:00,-2.2,2.4,0.0,137.0,61.0,5.1
2024-04-04T08:00,-1.7,2.6,0.0,349.0,61.0,5.1
2024-04-04T09:00,-1.5,3.7,0.0,564.0,62.0,5.1
2024-04-04T10:00,-2.1,3.6,0.0,629.0,64.0,5.1
2024-04-04T11:00,-1.6,3.3,0.0,637.0,63.0,5.1
2024-04-04T12:00,-0.9,3.3,0.0,619.0,57.0,5.1
2024-04-04T13:00,-1.3,3.7,0.0,547.0,51.0,5.1
2024-04-04T14:00,-0.8,4.1,0.0,447.0,51.0,5.1
2024-04-04T15:00,-1.1,4.0,0.0,286.0,54.0,5.1
2024-04-04T16:00,-1.9,4.1,0.0,133.0,57.0,5.1
2024-04-04T17:00,-2.0,3.7,0.0,34.0,59.0,5.1
2024-04-04T18:00,-2.3,3.9,0.0,1.0,61.0,5.1
2024-04-04T19:00,-2.7,3.9,0.0,0.0,64.0,5.1
2024-04-04T20:00,-3.3,3.9,0.0,0.0,68.0,5.1
2024-04-04T21:00,-3.6,3.9,0.0,0.0,69.0,5.1
2024-04-04T22:00,-3.8,3.1,0.0,0.0,70.0,5.1
2024-04-04T23:00,-3.8,3.8,0.0,0.0,72.0,5.1
2024-04-05T00:00,-3.4,3.4,0.0,0.0,71.0,5.1
2024-04-05T01:00,-3.1,3.7,0.0,0.0,71.0,5.1
2024-04-05T02:00,-2.9,4.0,0.0,0.0,73.0,5.1
2024-04-05T03:00,-2.5,5.3,0.0,0.0,75.0,5.1
2024-04-05T04:00,-2.0,5.6,0.0,1.0,75.0,5.1
2024-04-05T05:00,-1.7,5.7,0.0,14.0,79.0,5.1
2024-04-05T06:00,-1.7,6.8,0.0001,39.0,83.0,5.1
2024-04-05T07:00,-1.3,5.4,0.0,52.0,80.0,5.1
2024-04-05T08:00,-1.6,4.8,0.0002,75.0,87.0,5.1
2024-04-05T09:00,-1.3,4.6,0.0004,94.0,87.0,5.1
2024-04-05T10:00,-1.3,5.4,0.0005,97.0,89.0,5.1
2024-04-05T11:00,-1.2,5.1,0.0011,125.0,91.0,5.1
2024-04-05T12:00,-0.8,5.1,0.0006,164.0,89.0,5.1
2024-04-05T13:00,-0.8,5.1,0.0006,105.0,93.0,5.1
2024-04-05T14:00,-0.6,3.5,0.0008,98.0,96.0,5.1
2024-04-05T15:00,-0.1,3.6,0.0006,76.0,97.0,5.1
2024-04-05T16:00,0.1,1.9,0.0002,37.0,98.0,5.1
2024-04-05T17:00,0.3,1.6,0.0001,11.0,99.0,5.1
2024-04-05T18:00,0.4,1.5,0.0,0.0,100.0,5.1
2024-04-05T19:00,0.6,0.5,0.0,0.0,100.0,5.1
2024-04-05T20:00,0.3,0.8,0.0,0.0,100.0,5.1
2024-04-05T21:00,0.5,1.2,0.0,0.0,100.0,5.1
2024-04-05T22:00,0.2,2.5,0.0,0.0,100.0,5.1
2024-04-05T23:00,0.4,1.2,0.0,0.0,100.0,5.1
2024-04-06T00:00,0.5,0.9,0.0,0.0,100.0,5.1
2024-04-06T01:00,0.5,1.1,0.0,0.0,100.0,5.1
2024-04-06T02:00,0.4,0.6,0.0,0.0,100.0,5.1
2024-04-06T03:00,0.4,0.5,0.0,0.0,100.0,5.1
2024-04-06T04:00,0.3,1.0,0.0,3.0,100.0,5.1
2024-04-06T05:00,0.5,0.6,0.0,27.0,100.0,5.1
2024-04-06T06:00,0.6,1.0,0.0,72.0,100.0,5.1
2024-04-06T07:00,1.1,0.9,0.0,102.0,100.0,5.1
2024-04-06T08:00,1.0,1.9,0.0,140.0,100.0,5.1
2024-04-06T09:00,1.4,1.9,0.0,201.0,96.0,5.1
2024-04-06T10:00,1.7,2.3,0.0,231.0,95.0,5.1
2024-04-06T11:00,1.5,2.6,0.0,251.0,95.0,5.1
2024-04-06T12:00,1.6,2.8,0.0,271.0,95.0,5.1
2024-04-06T13:00,1.0,3.0,0.0,164.0,95.0,5.1
2024-04-06T14:00,0.7,3.6,0.0,101.0,93.0,5.1
2024-04-06T15:00,1.0,2.8,0.0,152.0,86.0,5.1
2024-04-06T16:00,1.3,2.1,0.0,150.0,85.0,5.1
2024-04-06T17:00,0.7,0.9,0.0,62.0,86.0,5.1
2024-04-06T18:00,-0.3,0.8,0.0,2.0,92.0,5.1
2024-04-06T19:00,-1.8,0.7,0.0,0.0,99.0,5.1
2024-04-06T20:00,-1.7,0.8,0.0,0.0,98.0,5.1
2024-04-06T21:00,-2.3,0.8,0.0,0.0,98.0,5.1
2024-04-06T22:00,-2.4,0.7,0.0,0.0,98.0,5.1
2024-04-06T23:00,-2.8,0.8,0.0,0.0,99.0,5.1
2024-04-07T00:00,-2.7,1.2,0.0,0.0,98.0,5.1
2024-04-07T01:00,-2.4,1.2,0.0,0.0,99.0,5.1
2024-04-07T02:00,-2.6,1.6,0.0,0.0,98.0,5.1
2024-04-07T03:00,-2.1,1.6,0.0,0.0,97.0,5.1
2024-04-07T04:00,-1.1,1.2,0.0,6.0,95.0,5.1
2024-04-07T05:00,-0.2,2.9,0.0,67.0,94.0,5.1
2024-04-07T06:00,0.8,2.6,0.0,149.0,93.0,5.1
2024-04-07T07:00,2.7,3.7,0.0,195.0,86.0,5.1
2024-04-07T08:00,4.5,5.6,0.0,309.0,82.0,5.1
2024-04-07T09:00,5.6,5.9,0.0,358.0,81.0,5.1
2024-04-07T10:00,6.5,6.2,0.0,330.0,84.0,5.1
2024-04-07T11:00,8.2,6.2,0.0,388.0,80.0,5.1
2024-04-07T12:00,8.9,6.3,0.0,288.0,80.0,5.1
2024-04-07T13:00,10.8,4.9,0.0,232.0,75.0,5.1
2024-04-07T14:00,11.4,5.9,0.0,152.0,74.0,5.1
2024-04-07T15:00,11.5,5.2,0.0,63.0,76.0,5.1
2024-04-07T16:00,11.0,5.1,0.0,29.0,79.0,5.1
2024-04-07T17:00,10.8,5.5,0.0,25.0,82.0,5.1
2024-04-07T18:00,10.3,4.5,0.0,4.0,84.0,5.1
2024-04-07T19:00,9.7,4.5,0.0,0.0,84.0,5.1
2024-04-07T20:00,8.8,3.5,0.0,0.0,87.0,5.1
2024-04-07T21:00,8.6,4.2,0.0,0.0,87.0,5.1
2024-04-07T22:00,7.9,4.3,0.0,0.0,90.0,5.1
2024-04-07T23:00,7.2,3.7,0.0,0.0,92.0,5.1
2024-04-08T00:00,6.8,3.5,0.0,0.0,91.0,5.1
2024-04-08T01:00,5.7,2.1,0.0,0.0,95.0,5.1
2024-04-08T02:00,5.8,2.4,0.0,0.0,92.0,5.1
2024-04-08T03:00,6.6,3.6,0.0,0.0,86.0,5.1
2024-04-08T04:00,6.9,3.9,0.0,5.0,86.0,5.1
2024-04-08T05:00,7.3,3.4,0.0,40.0,86.0,5.1
2024-04-08T06:00,8.2,3.0,0.0,140.0,83.0,5.1
2024-04-08T07:00,9.2,2.9,0.0,211.0,79.0,5.1
2024-04-08T08:00,9.8,3.1,0.0,285.0,76.0,5.1
2024-04-08T09:00,11.6,4.7,0.0,452.0,70.0,5.1
2024-04-08T10:00,13.5,4.8,0.0,622.0,61.0,5.1
2024-04-08T11:00,15.3,6.3,0.0,636.0,51.0,5.1
2024-04-08T12:00,15.7,7.8,0.0,612.0,46.0,5.1
2024-04-08T13:00,16.1,6.2,0.0,529.0,51.0,5.1
2024-04-08T14:00,15.6,5.6,0.0,342.0,52.0,5.1
2024-04-08T15:00,14.9,6.4,0.0,211.0,68.0,5.1
2024-04-08T16:00,14.3,5.4,0.0,138.0,70.0,5.1
2024-04-08T17:00,12.8,3.5,0.0,44.0,75.0,5.1
2024-04-08T18:00,12.3,3.6,0.0,2.0,68.0,5.1
2024-04-08T19:00,10.6,3.8,0.0,0.0,79.0,5.1
2024-04-08T20:00,10.4,3.5,0.0,0.0,83.0,5.1
2024-04-08T21:00,10.2,3.5,0.0,0.0,88.0,5.1
2024-04-08T22:00,9.4,1.8,0.0,0.0,87.0,5.2
2024-04-08T23:00,8.7,2.6,0.0,0.0,87.0,5.1
2024-04-09T00:00,7.3,1.2,0.0,0.0,92.0,5.2
2024-04-09T01:00,7.1,0.7,0.0,0.0,92.0,5.2
2024-04-09T02:00,6.2,1.2,0.0,0.0,96.0,5.2
2024-04-09T03:00,7.9,1.1,0.0,0.0,89.0,5.2
2024-04-09T04:00,7.9,1.3,0.0,1.0,90.0,5.2
2024-04-09T05:00,9.0,1.1,0.0,23.0,83.0,5.2
2024-04-09T06:00,10.0,2.2,0.0,62.0,78.0,5.2
2024-04-09T07:00,11.1,2.6,0.0,130.0,76.0,5.2
2024-04-09T08:00,12.1,2.0,0.0,138.0,74.0,5.2
2024-04-09T09:00,13.8,2.2,0.0,233.0,68.0,5.2
2024-04-09T10:00,14.5,2.9,0.0,350.0,63.0,5.2
2024-04-09T11:00,15.7,1.7,0.0,393.0,62.0,5.2
2024-04-09T12:00,15.5,2.9,0.0,310.0,62.0,5.2
2024-04-09T13:00,16.1,2.7,0.0,476.0,62.0,5.2
2024-04-09T14:00,14.0,1.9,0.0,261.0,67.0,5.2
2024-04-09T15:00,14.3,3.1,0.0,290.0,65.0,5.2
2024-04-09T16:00,13.8,2.6,0.0,140.0,68.0,5.2
2024-04-09T17:00,10.4,1.8,0.0,43.0,78.0,5.2
2024-04-09T18:00,9.2,0.8,0.0,3.0,82.0,5.2
2024-04-09T19:00,10.9,1.9,0.0,0.0,85.0,5.2
2024-04-09T20:00,11.2,2.1,0.0,0.0,86.0,5.2
2024-04-09T21:00,11.1,3.6,0.0,0.0,87.0,5.2
2024-04-09T22:00,10.3,4.1,0.0,0.0,89.0,5.2
2024-04-09T23:00,9.9,3.7,0.0,0.0,90.0,5.2
2024-04-10T00:00,9.7,4.0,0.0,0.0,89.0,5.2
2024-04-10T01:00,9.6,4.1,0.0,0.0,89.0,5.2
2024-04-10T02:00,9.3,3.9,0.0,0.0,90.0,5.2
2024-04-10T03:00,9.1,3.4,0.0,0.0,91.0,5.2
2024-04-10T04:00,9.4,3.0,0.0,7.0,91.0,5.2
2024-04-10T05:00,10.5,5.0,0.0,35.0,87.0,5.2
2024-04-10T06:00,13.3,6.0,0.0,156.0,81.0,5.2
2024-04-10T07:00,16.6,4.3,0.0,260.0,73.0,5.2
2024-04-10T08:00,19.2,4.4,0.0,369.0,64.0,5.2
2024-04-10T09:00,20.0,6.3,0.0,459.0,63.0,5.2
2024-04-10T10:00,16.4,4.5,0.0,442.0,69.0,5.2
2024-04-10T11:00,13.6,5.5,0.0,439.0,70.0,5.2
2024-04-10T12:00,14.3,5.2,0.0,365.0,60.0,5.2
2024-04-10T13:00,14.0,3.5,0.0,368.0,58.0,5.2
2024-04-10T14:00,14.0,6.4,0.0,309.0,54.0,5.2
2024-04-10T15:00,13.0,5.5,0.0,93.0,60.0,5.2
2024-04-10T16:00,10.9,7.1,0.0,97.0,65.0,5.2
2024-04-10T17:00,9.8,6.2,0.0,15.0,73.0,5.2
2024-04-10T18:00,9.3,6.4,0.0,1.0,73.0,5.2
2024-04-10T19:00,9.1,6.7,0.0,0.0,72.0,5.2
2024-04-10T20:00,8.1,6.6,0.0,0.0,74.0,5.2
2024-04-10T21:00,7.9,7.2,0.0,0.0,71.0,5.2
2024-04-10T22:00,7.0,5.6,0.0,0.0,72.0,5.2
2024-04-10T23:00,7.6,8.9,0.0,0.0,63.0,5.2
2024-04-11T00:00,6.9,8.4,0.0,0.0,65.0,5.2
2024-04-11T01:00,6.4,8.0,0.0,0.0,68.0,5.2
2024-04-11T02:00,5.8,7.4,0.0,0.0,73.0,5.2
2024-04-11T03:00,5.7,8.0,0.0,0.0,73.0,5.2
2024-04-11T04:00,5.2,6.1,0.0,14.0,77.0,5.2
2024-04-11T05:00,5.8,6.0,0.0,109.0,74.0,5.2
2024-04-11T06:00,6.3,6.6,0.0,195.0,72.0,5.2
2024-04-11T07:00,7.2,6.8,0.0,309.0,70.0,5.2
2024-04-11T08:00,8.0,8.0,0.0,343.0,63.0,5.2
2024-04-11T09:00,8.6,6.8,0.0,558.0,63.0,5.2
2024-04-11T10:00,9.5,5.7,0.0,629.0,56.0,5.2
2024-04-11T11:00,10.3,5.9,0.0,461.0,53.0,5.2
2024-04-11T12:00,10.6,6.6,0.0,351.0,47.0,5.2
2024-04-11T13:00,9.3,7.5,0.0,180.0,53.0,5.2
2024-04-11T14:00,9.5,4.8,0.0,134.0,53.0,5.2
2024-04-11T15:00,9.6,6.2,0.0,93.0,56.0,5.2
2024-04-11T16:00,9.0,5.9,0.0,63.0,70.0,5.2
2024-04-11T17:00,6.8,4.7,0.0005,11.0,93.0,5.2
2024-04-11T18:00,6.9,5.3,0.0002,0.0,95.0,5.2
2024-04-11T19:00,7.1,5.5,0.0002,0.0,96.0,5.2
2024-04-11T20:00,7.5,7.0,0.0007,0.0,96.0,5.2
2024-04-11T21:00,8.1,6.5,0.001,0.0,96.0,5.2
2024-04-11T22:00,8.2,6.6,0.0001,0.0,90.0,5.2
2024-04-11T23:00,8.4,6.6,0.0,0.0,87.0,5.2
2024-04-12T00:00,8.3,6.3,0.0,0.0,88.0,5.2
2024-04-12T01:00,7.6,4.7,0.0,0.0,91.0,5.2
2024-04-12T02:00,8.2,5.1,0.0,0.0,88.0,5.2
2024-04-12T03:00,8.1,5.9,0.0,0.0,86.0,5.2
2024-04-12T04:00,6.8,5.0,0.0,10.0,89.0,5.2
2024-04-12T05:00,7.1,4.8,0.0,105.0,86.0,5.2
2024-04-12T06:00,8.0,4.0,0.0,238.0,80.0,5.2
2024-04-12T07:00,8.7,4.6,0.0,379.0,75.0,5.2
2024-04-12T08:00,9.8,4.1,0.0,444.0,68.0,5.2
2024-04-12T09:00,10.3,4.3,0.0,595.0,64.0,5.2
2024-04-12T10:00,11.1,4.8,0.0,648.0,60.0,5.2
2024-04-12T11:00,11.6,5.2,0.0,629.0,58.0,5.2
2024-04-12T12:00,11.9,5.1,0.0,567.0,55.0,5.2
2024-04-12T13:00,11.5,5.3,0.0,487.0,55.0,5.2
2024-04-12T14:00,10.5,6.3,0.0,273.0,61.0,5.2
2024-04-12T15:00,11.1,5.2,0.0,309.0,57.0,5.2
2024-04-12T16:00,10.2,3.2,0.0,162.0,64.0,5.2
2024-04-12T17:00,9.0,1.9,0.0,42.0,69.0,5.2
2024-04-12T18:00,8.5,1.5,0.0,2.0,72.0,5.2
2024-04-12T19:00,8.8,4.0,0.0,0.0,70.0,5.2
2024-04-12T20:00,8.0,4.2,0.0,0.0,76.0,5.2
2024-04-12T21:00,7.4,3.5,0.0,0.0,80.0,5.2
2024-04-12T22:00,7.2,1.7,0.0,0.0,84.0,5.2
2024-04-12T23:00,7.4,2.0,0.0,0.0,83.0,5.2
2024-04-13T00:00,7.5,1.8,0.0,0.0,85.0,5.2
2024-04-13T01:00,7.3,2.1,0.0,0.0,87.0,5.2
2024-04-13T02:00,6.8,2.1,0.0,0.0,95.0,5.2
2024-04-13T03:00,6.5,2.0,0.0,0.0,100.0,5.2
2024-04-13T04:00,6.7,2.2,0.0005,3.0,98.0,5.2
2024-04-13T05:00,6.6,3.0,0.0001,33.0,99.0,5.2
2024-04-13T06:00,7.4,2.5,0.0,64.0,98.0,5.2
2024-04-13T07:00,7.9,2.9,0.0,71.0,97.0,5.2
2024-04-13T08:00,8.3,2.9,0.0,80.0,97.0,5.2
2024-04-13T09:00,9.0,2.8,0.0002,94.0,95.0,5.2
2024-04-13T10:00,9.8,3.9,0.0,129.0,93.0,5.2
2024-04-13T11:00,10.5,4.4,0.0,211.0,84.0,5.2
2024-04-13T12:00,10.2,4.3,0.0,184.0,81.0,5.2
2024-04-13T13:00,9.3,4.2,0.0,120.0,82.0,5.2
2024-04-13T14:00,8.5,5.4,0.0,72.0,87.0,5.2
2024-04-13T15:00,8.3,4.4,0.0,39.0,92.0,5.2
2024-04-13T16:00,8.1,3.3,0.0003,24.0,97.0,5.2
2024-04-13T17:00,8.0,3.6,0.0003,11.0,98.0,5.2
2024-04-13T18:00,7.7,3.7,0.0003,0.0,97.0,5.2
2024-04-13T19:00,7.8,3.6,0.0003,0.0,98.0,5.2
2024-04-13T20:00,8.1,3.4,0.0,0.0,97.0,5.2
2024-04-13T21:00,8.3,3.8,0.0,0.0,95.0,5.2
2024-04-13T22:00,7.8,4.4,0.0,0.0,94.0,5.2
2024-04-13T23:00,7.1,3.4,0.0,0.0,95.0,5.2
2024-04-14T00:00,6.4,2.8,0.0,0.0,96.0,5.2
2024-04-14T01:00,6.2,2.9,0.0,0.0,98.0,5.2
2024-04-14T02:00,6.2,3.4,0.0,0.0,97.0,5.2
2024-04-14T03:00,6.2,4.1,0.0,0.0,96.0,5.2
2024-04-14T04:00,6.1,3.2,0.0,7.0,97.0,5.2
2024-04-14T05:00,5.9,3.6,0.0,31.0,96.0,5.2
2024-04-14T06:00,6.1,4.3,0.0,101.0,96.0,5.2
2024-04-14T07:00,6.7,3.4,0.0,81.0,95.0,5.2
2024-04-14T08:00,7.3,3.0,0.0004,109.0,96.0,5.2
2024-04-14T09:00,7.6,4.3,0.0017,105.0,96.0,5.2
2024-04-14T10:00,7.8,4.1,0.0016,127.0,97.0,5.2
2024-04-14T11:00,8.4,3.5,0.0004,110.0,96.0,5.2
2024-04-14T12:00,6.7,6.0,0.0025,67.0,93.0,5.2
2024-04-14T13:00,6.8,6.1,0.0,93.0,84.0,5.2
2024-04-14T14:00,7.1,7.1,0.0,179.0,78.0,5.2
2024-04-14T15:00,6.2,6.6,0.0005,103.0,86.0,5.2
2024-04-14T16:00,5.3,5.4,0.0008,71.0,90.0,5.2
2024-04-14T17:00,5.3,3.4,0.0004,19.0,92.0,5.2
2024-04-14T18:00,5.3,2.8,0.0002,2.0,95.0,5.2
2024-04-14T19:00,4.7,3.4,0.0005,0.0,96.0,5.2
2024-04-14T20:00,4.6,2.3,0.0006,0.0,97.0,5.2
2024-04-14T21:00,4.5,1.8,0.0003,0.0,97.0,5.2
2024-04-14T22:00,4.2,1.3,0.0001,0.0,99.0,5.2
2024-04-14T23:00,3.8,2.1,0.0,0.0,100.0,5.2
2024-04-15T00:00,3.5,2.5,0.0,0.0,100.0,5.2
2024-04-15T01:00,2.5,2.7,0.0,0.0,100.0,5.2
2024-04-15T02:00,2.1,2.2,0.0,0.0,100.0,5.2
2024-04-15T03:00,3.7,3.0,0.0001,0.0,100.0,5.2
2024-04-15T04:00,4.3,3.5,0.0007,2.0,98.0,5.2
2024-04-15T05:00,4.8,4.2,0.0004,25.0,94.0,5.2
2024-04-15T06:00,4.9,4.4,0.0,126.0,88.0,5.2
2024-04-15T07:00,6.0,4.1,0.0,360.0,78.0,5.2
2024-04-15T08:00,6.1,4.3,0.0,467.0,77.0,5.2
2024-04-15T09:00,6.7,4.1,0.0,395.0,78.0,5.2
2024-04-15T10:00,7.1,3.5,0.0,359.0,78.0,5.2
2024-04-15T11:00,6.7,4.4,0.0,269.0,77.0,5.2
2024-04-15T12:00,7.0,5.0,0.0,339.0,75.0,5.2
2024-04-15T13:00,8.3,5.8,0.0,408.0,66.0,5.2
2024-04-15T14:00,7.8,5.4,0.0,452.0,68.0,5.2
2024-04-15T15:00,7.0,5.5,0.0,331.0,69.0,5.2
2024-04-15T16:00,6.2,5.3,0.0,227.0,71.0,5.2
2024-04-15T17:00,5.1,4.2,0.0,88.0,77.0,5.2
2024-04-15T18:00,3.2,4.4,0.0,8.0,88.0,5.2
2024-04-15T19:00,2.6,4.9,0.0,0.0,91.0,5.2
2024-04-15T20:00,2.3,4.1,0.0,0.0,92.0,5.2
2024-04-15T21:00,1.8,4.0,0.0,0.0,94.0,5.2
2024-04-15T22:00,1.4,3.5,0.0,0.0,96.0,5.2
2024-04-15T23:00,1.0,2.2,0.0,0.0,97.0,5.2
2024-04-16T00:00,0.9,2.6,0.0,0.0,98.0,5.2
2024-04-16T01:00,1.6,4.0,0.0,0.0,98.0,5.2
2024-04-16T02:00,1.8,3.3,0.0,0.0,98.0,5.2
2024-04-16T03:00,1.8,2.4,0.0,0.0,99.0,5.2
2024-04-16T04:00,1.9,2.5,0.0,8.0,98.0,5.2
2024-04-16T05:00,1.6,2.2,0.0,28.0,99.0,5.2
2024-04-16T06:00,1.8,1.8,0.0,58.0,99.0,5.2
2024-04-16T07:00,2.0,2.0,0.0,113.0,97.0,5.2
2024-04-16T08:00,3.3,2.3,0.0,152.0,90.0,5.2
2024-04-16T09:00,4.6,1.6,0.0,203.0,83.0,5.2
2024-04-16T10:00,5.2,2.0,0.0,273.0,80.0,5.2
2024-04-16T11:00,5.1,2.1,0.0,305.0,84.0,5.2
2024-04-16T12:00,6.1,2.9,0.0,495.0,82.0,5.2
2024-04-16T13:00,4.9,2.9,0.0,541.0,82.0,5.2
2024-04-16T14:00,5.6,3.1,0.0,402.0,79.0,5.3
2024-04-16T15:00,5.4,3.2,0.0,360.0,79.0,5.3
2024-04-16T16:00,4.7,3.1,0.0,183.0,84.0,5.3
2024-04-16T17:00,3.9,2.3,0.0,74.0,86.0,5.3
2024-04-16T18:00,2.8,1.9,0.0,7.0,95.0,5.3
2024-04-16T19:00,2.5,3.1,0.0,0.0,96.0,5.3
2024-04-16T20:00,2.4,2.9,0.0,0.0,95.0,5.3
2024-04-16T21:00,2.6,1.5,0.0,0.0,96.0,5.3
2024-04-16T22:00,2.5,2.2,0.0,0.0,96.0,5.3
2024-04-16T23:00,2.4,1.6,0.0,0.0,97.0,5.3
2024-04-17T00:00,2.6,1.5,0.0,0.0,98.0,5.3
2024-04-17T01:00,2.6,1.2,0.0,0.0,97.0,5.3
2024-04-17T02:00,2.5,1.2,0.0,0.0,98.0,5.3
2024-04-17T03:00,2.5,1.3,0.0,0.0,98.0,5.3
2024-04-17T04:00,2.8,1.8,0.0,7.0,97.0,5.3
2024-04-17T05:00,3.1,1.3,0.0,31.0,96.0,5.3
2024-04-17T06:00,3.3,1.7,0.0,56.0,98.0,5.3
2024-04-17T07:00,3.6,2.0,0.0,82.0,100.0,5.3
2024-04-17T08:00,3.6,3.0,0.0,85.0,97.0,5.3
2024-04-17T09:00,3.9,3.2,0.0,110.0,94.0,5.3
